8295.47
830.635
0.980053
1219.22
0.385368
149.282
0.384953
104.977
8.66209
0.560217
1.78529
604.952
245.104
25.4367
0.0447805
23.0814
1.00651
29.085
125.705
4.15602
463.066
3.78835
11.9442
8.68515
4.16622
25.6939
8.84852
0.00442807
0.23151
0.0535732
0.0228522
7.23504
1030.64
2.66549
0.235739
52.639
273.085
5.5096
0.00478186
20.9887
0.999388
11.5482
5.38377
72.0665
1.40031
240.734
0.479992
2.38847
4.09356
3.10092
0.0656534
3.85515
38.7213
0.63263
0.00108818
0.345684
0.343884
0.0338798
1.36993
501.854
0.0491107
5.71886
93.9371
1.18603
0.836669
3.85654
8.14028
6.33623
25.5753
4.53863
0.325493
0.738259
0.502456
0.0376673
0.0558285
0.0234882
1.09567
0.165719
4.12258
26.2266
0.331159
4.2398
43.9579
24.4223
0.000283573
2.65822
50.8538
4.99752
2.62975
0.000892853
0.183522
1.73906
0.00618951
0.391778
0.389117
0.280664
0.227396
0.268698
0.34075
2.93701
